#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457012.04051 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
4820.5 5.1138297e-14 
4822.0 5.1298313e-14 
4823.4 5.0347915e-14 
4824.9 4.9373125e-14 
4826.4 4.8903675e-14 
4827.8 4.9403987e-14 
4829.3 4.8692282e-14 
4830.8 4.7798084e-14 
4832.2 4.7662986e-14 
4833.7 4.7882174e-14 
4835.2 4.808256e-14 
4836.6 4.7919535e-14 
4838.1 4.6136343e-14 
4839.5 4.6735353e-14 
4841.0 4.6548758e-14 
4842.5 4.6590662e-14 
4843.9 4.7268363e-14 
4845.4 4.6415138e-14 
4846.9 4.6637691e-14 
4848.3 4.6527677e-14 
4849.8 4.5863926e-14 
4851.3 4.6461991e-14 
4852.7 4.609942e-14 
4854.2 4.539172e-14 
4855.6 4.6358159e-14 
4857.1 4.6031908e-14 
4858.6 4.6416539e-14 
4860.0 4.5798524e-14 
4861.5 4.6220519e-14 
4863.0 4.5622125e-14 
4864.4 4.4664932e-14 
4865.9 4.5363342e-14 
4867.4 4.5264675e-14 
4868.8 4.4967735e-14 
4870.3 4.5312048e-14 
4871.7 4.4879842e-14 
4873.2 4.4694201e-14 
4874.7 4.4288254e-14 
4876.1 4.4249035e-14 
4877.6 4.3975403e-14 
4879.1 4.4302334e-14 
4880.5 4.412832e-14 
4882.0 4.3803725e-14 
4883.5 4.3200385e-14 
4884.9 4.341028e-14 
4886.4 4.302445e-14 
4887.8 4.3440113e-14 
4889.3 4.3248632e-14 
4890.8 4.372487e-14 
4892.2 4.3944306e-14 
4893.7 4.3436805e-14 
4895.2 4.3446434e-14 
4896.6 4.3161922e-14 
4898.1 4.4002365e-14 
4899.6 4.4183562e-14 
4901.0 4.4102863e-14 
4902.5 4.4681077e-14 
4903.9 4.4301812e-14 
4905.4 4.5406104e-14 
4906.9 4.4946499e-14 
4908.3 4.5389532e-14 
4909.8 4.5773697e-14 
4911.3 4.5382219e-14 
4912.7 4.6032585e-14 
4914.2 4.5799784e-14 
4915.7 4.60548e-14 
4917.1 4.6298329e-14 
4918.6 4.5829929e-14 
4920.0 4.5014122e-14 
4921.5 4.557197e-14 
4923.0 4.6044577e-14 
4924.4 4.5368157e-14 
4925.9 4.4717257e-14 
4927.4 4.4411379e-14 
4928.8 4.5211284e-14 
4930.3 4.5374519e-14 
4931.7 4.4463585e-14 
4933.2 4.443388e-14 
4934.7 4.4977328e-14 
4936.1 4.4846032e-14 
4937.6 4.4170232e-14 
4939.1 4.51831e-14 
4940.5 4.6054944e-14 
4942.0 4.5525632e-14 
4943.5 4.5421265e-14 
4944.9 4.6301965e-14 
4946.4 4.5724514e-14 
4947.8 4.4147724e-14 
4949.3 4.5425374e-14 
4950.8 4.6012635e-14 
4952.2 4.523941e-14 
4953.7 4.5385475e-14 
4955.2 4.4431236e-14 
4956.6 4.4519503e-14 
4958.1 4.4952164e-14 
4959.6 4.5064641e-14 
4961.0 4.5484041e-14 
4962.5 4.5717543e-14 
4963.9 4.4989986e-14 
4965.4 4.5114939e-14 
4966.9 4.5995712e-14 
4968.3 4.6184028e-14 
4969.8 4.6941657e-14 
4971.3 4.7171686e-14 
4972.7 4.7219776e-14 
4974.2 4.7837731e-14 
4975.7 4.74882e-14 
4977.1 4.7676015e-14 
4978.6 4.7750003e-14 
4980.0 4.7821282e-14 
4981.5 4.9365786e-14 
4983.0 4.9151248e-14 
4984.4 4.9044142e-14 
4985.9 4.9068543e-14 
4987.4 4.8644068e-14 
4988.8 4.9815866e-14 
4990.3 4.9222943e-14 
4991.8 4.9468085e-14 
4993.2 5.0481583e-14 
4994.7 4.9774481e-14 
4996.1 4.935364e-14 
4997.6 4.9586526e-14 
4999.1 5.0184993e-14 
5000.5 5.0071768e-14 
5002.0 4.9737408e-14 
5003.5 5.0331949e-14 
5004.9 5.0828255e-14 
5006.4 5.076786e-14 
5007.9 5.1042818e-14 
5009.3 5.1704184e-14 
5010.8 5.1942499e-14 
5012.2 5.2776123e-14 
5013.7 5.2328368e-14 
5015.2 5.2300467e-14 
5016.6 5.4074032e-14 
5018.1 5.4160755e-14 
5019.6 5.3282893e-14 
5021.0 5.5135723e-14 
5022.5 5.5067812e-14 
5024.0 5.4835974e-14 
5025.4 5.5513503e-14 
5026.9 5.6116005e-14 
5028.3 5.6247737e-14 
5029.8 5.6130895e-14 
5031.3 5.6225632e-14 
5032.7 5.5933295e-14 
5034.2 5.6061994e-14 
5035.7 5.6058795e-14 
5037.1 5.7204999e-14 
5038.6 5.753173e-14 
5040.0 5.7138451e-14 
5041.5 5.7098818e-14 
5043.0 5.6940482e-14 
5044.4 5.8081488e-14 
5045.9 5.914985e-14 
5047.4 5.8804055e-14 
5048.8 5.8812532e-14 
5050.3 5.8928597e-14 
5051.8 5.991813e-14 
5053.2 6.0591637e-14 
5054.7 6.0524468e-14 
5056.1 6.0807597e-14 
5057.6 6.1087435e-14 
5059.1 6.1541726e-14 
5060.5 6.2097729e-14 
5062.0 6.2436772e-14 
5063.5 6.2133669e-14 
5064.9 6.2058259e-14 
5066.4 6.2751424e-14 
5067.9 6.291632e-14 
5069.3 6.2907273e-14 
5070.8 6.3788949e-14 
5072.2 6.4277993e-14 
5073.7 6.4491361e-14 
5075.2 6.4645492e-14 
5076.6 6.3672485e-14 
5078.1 6.4669376e-14 
5079.6 6.5416885e-14 
5081.0 6.5062617e-14 
5082.5 6.5558682e-14 
5084.0 6.4748639e-14 
5085.4 6.3868084e-14 
5086.9 6.4737812e-14 
5088.3 6.4128564e-14 
5089.8 6.4408896e-14 
5091.3 6.493795e-14 
5092.7 6.4513968e-14 
5094.2 6.5254564e-14 
5095.7 6.4039058e-14 
5097.1 6.3720544e-14 
5098.6 6.4116905e-14 
5100.1 6.3839924e-14 
5101.5 6.4269936e-14 
5103.0 6.396001e-14 
5104.4 6.376388e-14 
5105.9 6.3180422e-14 
5107.4 6.3084815e-14 
5108.8 6.269822e-14 
5110.3 6.3065744e-14 
5111.8 6.3379645e-14 
5113.2 6.2935709e-14 
5114.7 6.3196256e-14 
5116.2 6.2466648e-14 
5117.6 6.3504085e-14 
5119.1 6.2879087e-14 
5120.5 6.1906661e-14 
5122.0 6.2531781e-14 
5123.5 6.248696e-14 
5124.9 6.268845e-14 
5126.4 6.2307366e-14 
5127.9 6.3125965e-14 
5129.3 6.219899e-14 
5130.8 6.2453754e-14 
5132.3 6.2749439e-14 
5133.7 6.2292587e-14 
5135.2 6.2526419e-14 
5136.6 6.3041044e-14 
5138.1 6.3405272e-14 
5139.6 6.3055822e-14 
5141.0 6.303226e-14 
5142.5 6.3634705e-14 
5144.0 6.381133e-14 
5145.4 6.2794923e-14 
5146.9 6.356134e-14 
5148.3 6.3353828e-14 
5149.8 6.3668214e-14 
5151.3 6.4097946e-14 
5152.7 6.3265167e-14 
5154.2 6.3736097e-14 
5155.7 6.4583615e-14 
5157.1 6.4609307e-14 
5158.6 6.4535809e-14 
5160.1 6.3845075e-14 
5161.5 6.4005485e-14 
5163.0 6.424206e-14 
5164.4 6.39916e-14 
5165.9 6.4074929e-14 
5167.4 6.3641905e-14 
5168.8 6.43018e-14 
5170.3 6.4116806e-14 
5171.8 6.3934839e-14 
5173.2 6.4743265e-14 
5174.7 6.4617937e-14 
5176.2 6.5200208e-14 
5177.6 6.5103184e-14 
5179.1 6.4870721e-14 
5180.5 6.531071e-14 
5182.0 6.4917939e-14 
5183.5 6.3497094e-14 
5184.9 6.4567278e-14 
5186.4 6.3840648e-14 
5187.9 6.250526e-14 
5189.3 6.3358226e-14 
5190.8 6.2991986e-14 
5192.3 6.2165344e-14 
5193.7 6.2092639e-14 
5195.2 6.1087329e-14 
5196.6 6.0733037e-14 
5198.1 6.1019437e-14 
5199.6 6.0028639e-14 
5201.0 6.0615743e-14 
5202.5 6.0519156e-14 
5204.0 5.9827435e-14 
5205.4 5.8574312e-14 
5206.9 5.8170532e-14 
5208.4 5.8028495e-14 
5209.8 5.7434002e-14 
5211.3 5.6462624e-14 
5212.7 5.6098109e-14 
5214.2 5.5757709e-14 
5215.7 5.557788e-14 
5217.1 5.4641096e-14 
5218.6 5.443001e-14 
5220.1 5.4390946e-14 
5221.5 5.3770859e-14 
5223.0 5.2609284e-14 
5224.5 5.312858e-14 
5225.9 5.2286052e-14 
5227.4 5.2060278e-14 
5228.8 5.2026092e-14 
5230.3 5.1150068e-14 
5231.8 5.0769885e-14 
5233.2 4.9949164e-14 
5234.7 4.8434198e-14 
5236.2 4.8789245e-14 
5237.6 4.873178e-14 
5239.1 4.8237305e-14 
5240.6 4.8648554e-14 
5242.0 4.8350401e-14 
5243.5 4.7961363e-14 
5244.9 4.7468022e-14 
5246.4 4.7262205e-14 
5247.9 4.7092575e-14 
5249.3 4.7562953e-14 
5250.8 4.6502186e-14 
5252.3 4.6791373e-14 
5253.7 4.7668585e-14 
5255.2 4.6775977e-14 
5256.6 4.6845672e-14 
5258.1 4.6765991e-14 
5259.6 4.5951353e-14 
5261.0 4.6665032e-14 
5262.5 4.6152353e-14 
5264.0 4.6499963e-14 
5265.4 4.6133439e-14 
5266.9 4.6145357e-14 
5268.4 4.6754708e-14 
5269.8 4.649184e-14 
5271.3 4.6436388e-14 
5272.7 4.5854422e-14 
5274.2 4.6043984e-14 
5275.7 4.6305672e-14 
5277.1 4.5509018e-14 
5278.6 4.5910906e-14 
5280.1 4.5814823e-14 
5281.5 4.6425226e-14 
5283.0 4.5770009e-14 
5284.5 4.5415618e-14 
5285.9 4.5949627e-14 
5287.4 4.5249637e-14 
5288.8 4.4890263e-14 
5290.3 4.5574257e-14 
5291.8 4.5538366e-14 
5293.2 4.5271431e-14 
5294.7 4.5718725e-14 
5296.2 4.5903683e-14 
5297.6 4.6116955e-14 
5299.1 4.6131241e-14 
5300.6 4.703695e-14 
5302.0 4.6551827e-14 
5303.5 4.667463e-14 
5304.9 4.7165028e-14 
5306.4 4.6645261e-14 
5307.9 4.7915495e-14 
5309.3 4.7510837e-14 
5310.8 4.7377094e-14 
5312.3 4.8263896e-14 
5313.7 4.8881381e-14 
5315.2 4.8748574e-14 
5316.7 4.8025693e-14 
5318.1 4.9132009e-14 
5319.6 4.7979285e-14 
5321.0 4.9689519e-14 
5322.5 4.9817338e-14 
5324.0 4.8890442e-14 
5325.4 4.9892481e-14 
5326.9 4.9396729e-14 
5328.4 4.9175905e-14 
5329.8 5.0070334e-14 
5331.3 5.0504558e-14 
5332.8 5.0587633e-14 
5334.2 4.9475387e-14 
5335.7 5.0093406e-14 
5337.1 4.9167205e-14 
5338.6 4.9538993e-14 
5340.1 4.9761455e-14 
5341.5 5.0135202e-14 
5343.0 4.8742572e-14 
5344.5 4.9601202e-14 
5345.9 5.0057311e-14 
5347.4 5.0817612e-14 
5348.9 5.0129325e-14 
5350.3 5.0647609e-14 
5351.8 5.084037e-14 
5353.2 5.0768911e-14 
5354.7 5.0329696e-14 
5356.2 5.1309977e-14 
5357.6 5.1087822e-14 
5359.1 5.0740166e-14 
5360.6 5.0245369e-14 
5362.0 4.9905872e-14 
5363.5 5.0706473e-14 
5364.9 5.0356904e-14 
5366.4 5.0152349e-14 
5367.9 5.0332505e-14 
5369.3 5.0546552e-14 
5370.8 4.9950131e-14 
5372.3 4.9923526e-14 
5373.7 5.0140056e-14 
5375.2 5.0987667e-14 
5376.7 5.0057209e-14 
5378.1 4.989012e-14 
5379.6 4.9503395e-14 
5381.0 4.9942375e-14 
5382.5 4.9689362e-14 
5384.0 4.8589456e-14 
5385.4 4.9076208e-14 
5386.9 4.8411867e-14 
5388.4 4.8552061e-14 
5389.8 4.9418047e-14 
5391.3 4.7890065e-14 
5392.8 4.7904652e-14 
5394.2 4.8046937e-14 
5395.7 4.8137077e-14 
5397.1 4.7085765e-14 
5398.6 4.6655655e-14 
5400.1 4.6863897e-14 
5401.5 4.6430865e-14 
5403.0 4.6935048e-14 
5404.5 4.6633636e-14 
5405.9 4.6110511e-14 
5407.4 4.6347384e-14 
5408.9 4.6078471e-14 
5410.3 4.5348981e-14 
5411.8 4.498156e-14 
5413.2 4.5410445e-14 
5414.7 4.4416411e-14 
5416.2 4.4262277e-14 
5417.6 4.4784103e-14 
5419.1 4.4028569e-14 
5420.6 4.2598127e-14 
5422.0 4.2594861e-14 
5423.5 4.3027038e-14 
5425.0 4.3310733e-14 
5426.4 4.2859603e-14 
5427.9 4.2837373e-14 
5429.3 4.3013917e-14 
5430.8 4.3617039e-14 
5432.3 4.290638e-14 
5433.7 4.3450485e-14 
5435.2 4.3049311e-14 
5436.7 4.2585853e-14 
5438.1 4.3259841e-14 
5439.6 4.4281019e-14 
5441.1 4.4097284e-14 
5442.5 4.3670685e-14 
5444.0 4.322231e-14 
5445.4 4.4203428e-14 
5446.9 4.4861418e-14 
5448.4 4.4489667e-14 
5449.8 4.5499261e-14 
5451.3 4.5472882e-14 
5452.8 4.5374062e-14 
5454.2 4.5893637e-14 
5455.7 4.6008827e-14 
5457.2 4.6734048e-14 
5458.6 4.6687624e-14 
5460.1 4.7490153e-14 
5461.5 4.7477021e-14 
5463.0 4.7183356e-14 
5464.5 4.813662e-14 
5465.9 4.8400718e-14 
5467.4 4.8343756e-14 
5468.9 4.8325744e-14 
5470.3 4.8919358e-14 
5471.8 4.9137425e-14 
5473.2 4.9556007e-14 
5474.7 5.0136749e-14 
5476.2 5.0155066e-14 
5477.6 5.0034401e-14 
5479.1 5.0650354e-14 
5480.6 5.0194333e-14 
5482.0 5.046948e-14 
5483.5 5.1632983e-14 
5485.0 5.1275739e-14 
5486.4 5.0740729e-14 
5487.9 5.1379992e-14 
5489.3 5.2656211e-14 
5490.8 5.232731e-14 
5492.3 5.2173659e-14 
5493.7 5.2882564e-14 
5495.2 5.3106786e-14 
5496.7 5.3155064e-14 
5498.1 5.3036994e-14 
5499.6 5.387632e-14 
5501.1 5.4278125e-14 
5502.5 5.3795132e-14 
5504.0 5.3934871e-14 
5505.4 5.3709663e-14 
5506.9 5.3882036e-14 
5508.4 5.4466738e-14 
5509.8 5.3308846e-14 
5511.3 5.37154e-14 
5512.8 5.3795265e-14 
5514.2 5.3640534e-14 
5515.7 5.4054536e-14 
5517.2 5.4114089e-14 
5518.6 5.3513286e-14 
5520.1 5.3417038e-14 
5521.5 5.3358769e-14 
5523.0 5.2971546e-14 
5524.5 5.1968873e-14 
5525.9 5.1438405e-14 
5527.4 5.1474985e-14 
5528.9 5.2212258e-14 
5530.3 5.2586774e-14 
5531.8 5.2388876e-14 
5533.3 5.1298012e-14 
5534.7 5.1324623e-14 
5536.2 5.1493556e-14 
5537.6 5.1824488e-14 
5539.1 5.1522138e-14 
5540.6 5.2306423e-14 
5542.0 5.1810898e-14 
5543.5 5.2255269e-14 
5545.0 5.3043139e-14 
5546.4 5.2423951e-14 
5547.9 5.1962541e-14 
5549.4 5.2810527e-14 
5550.8 5.3256566e-14 
5552.3 5.3126416e-14 
5553.7 5.345246e-14 
5555.2 5.4345945e-14 
5556.7 5.3607327e-14 
5558.1 5.3683712e-14 
5559.6 5.383026e-14 
5561.1 5.4568867e-14 
5562.5 5.4498198e-14 
5564.0 5.4417631e-14 
5565.5 5.4483215e-14 
5566.9 5.5755132e-14 
5568.4 5.5077756e-14 
5569.8 5.5418029e-14 
5571.3 5.415499e-14 
5572.8 5.5065945e-14 
5574.2 5.4969688e-14 
5575.7 5.580464e-14 
5577.2 5.4917633e-14 
5578.6 5.5552259e-14 
5580.1 5.5340924e-14 
5581.5 5.4984661e-14 
5583.0 5.5070127e-14 
5584.5 5.4550279e-14 
5585.9 5.5026853e-14 
5587.4 5.5163741e-14 
5588.9 5.5086339e-14 
5590.3 5.4839562e-14 
5591.8 5.4979857e-14 
5593.3 5.4827272e-14 
5594.7 5.5328972e-14 
5596.2 5.5899499e-14 
5597.6 5.5222059e-14 
5599.1 5.4709112e-14 
5600.6 5.5122748e-14 
5602.0 5.5556546e-14 
5603.5 5.4899918e-14 
5605.0 5.5497949e-14 
5606.4 5.5550382e-14 
5607.9 5.5678201e-14 
5609.4 5.3960805e-14 
5610.8 5.4806366e-14 
5612.3 5.5157328e-14 
5613.7 5.5599545e-14 
5615.2 5.5578065e-14 
5616.7 5.5010214e-14 
5618.1 5.5238444e-14 
5619.6 5.4623214e-14 
5621.1 5.5197721e-14 
5622.5 5.4669115e-14 
5624.0 5.4811008e-14 
5625.5 5.4683583e-14 
5626.9 5.4275024e-14 
5628.4 5.4277222e-14 
5629.8 5.5157432e-14 
5631.3 5.5003345e-14 
5632.8 5.4224142e-14 
5634.2 5.4306526e-14 
5635.7 5.5652008e-14 
5637.2 5.5783643e-14 
5638.6 5.5039836e-14 
5640.1 5.5859679e-14 
5641.6 5.5939163e-14 
5643.0 5.5867248e-14 
5644.5 5.630877e-14 
5645.9 5.5513069e-14 
5647.4 5.5634981e-14 
5648.9 5.5315503e-14 
5650.3 5.5499222e-14 
5651.8 5.5748125e-14 
5653.3 5.4962529e-14 
5654.7 5.565492e-14 
5656.2 5.5577445e-14 
5657.7 5.5683606e-14 
5659.1 5.4750573e-14 
5660.6 5.5554822e-14 
5662.0 5.5310884e-14 
5663.5 5.6135135e-14 
5665.0 5.5336806e-14 
5666.4 5.5508536e-14 
5667.9 5.5273669e-14 
5669.4 5.4757501e-14 
5670.8 5.4176781e-14 
5672.3 5.4734415e-14 
5673.8 5.4669475e-14 
5675.2 5.4647492e-14 
5676.7 5.4105031e-14 
5678.1 5.3587897e-14 
5679.6 5.3663464e-14 
5681.1 5.3897343e-14 
5682.5 5.4160264e-14 
5684.0 5.4029762e-14 
5685.5 5.3603548e-14 
5686.9 5.3477155e-14 
5688.4 5.3225971e-14 
5689.8 5.3749979e-14 
5691.3 5.322922e-14 
5692.8 5.2950616e-14 
5694.2 5.3132784e-14 
5695.7 5.3424353e-14 
5697.2 5.2823298e-14 
5698.6 5.2564225e-14 
5700.1 5.3030311e-14 
5701.6 5.2511248e-14 
5703.0 5.2208253e-14 
5704.5 5.203789e-14 
5705.9 5.1599639e-14 
5707.4 5.1491788e-14 
5708.9 5.1987204e-14 
5710.3 5.18539e-14 
5711.8 5.1729162e-14 
5713.3 5.1195875e-14 
5714.7 5.0307054e-14 
5716.2 5.0750524e-14 
5717.7 5.100836e-14 
5719.1 5.0870251e-14 
5720.6 5.0279714e-14 
5722.0 5.0169138e-14 
5723.5 5.014564e-14 
5725.0 5.0473968e-14 
5726.4 5.0348358e-14 
5727.9 4.9703778e-14 
5729.4 4.9694732e-14 
5730.8 4.9629585e-14 
5732.3 4.9874379e-14 
5733.8 4.9524e-14 
5735.2 4.9526825e-14 
5736.7 4.9312355e-14 
5738.1 4.955091e-14 
5739.6 4.8910808e-14 
5741.1 4.8622455e-14 
5742.5 4.9604498e-14 
5744.0 4.9653058e-14 
5745.5 4.9736292e-14 
5746.9 4.9422396e-14 
5748.4 4.951135e-14 
5749.9 4.9180677e-14 
5751.3 4.894604e-14 
5752.8 4.9218369e-14 
5754.2 4.9547839e-14 
5755.7 4.9661538e-14 
5757.2 4.9755154e-14 
5758.6 4.9009764e-14 
5760.1 4.9287142e-14 
5761.6 5.0151871e-14 
5763.0 5.054916e-14 
5764.5 4.9711679e-14 
5766.0 4.9473394e-14 
5767.4 4.98676e-14 
5768.9 4.9382894e-14 
5770.3 5.0057116e-14 
5771.8 5.0378715e-14 
5773.3 4.9872353e-14 
5774.7 5.0090378e-14 
5776.2 4.9433749e-14 
5777.7 4.8817554e-14 
5779.1 4.8889989e-14 
5780.6 4.9438652e-14 
5782.1 4.9750941e-14 
5783.5 5.0288558e-14 
5785.0 5.0501467e-14 
5786.4 5.0105398e-14 
5787.9 4.9814739e-14 
5789.4 5.0569291e-14 
5790.8 5.0261707e-14 
5792.3 5.0523348e-14 
5793.8 4.9682229e-14 
5795.2 5.0217993e-14 
5796.7 5.0452781e-14 
5798.1 5.084919e-14 
5799.6 5.0012701e-14 
5801.1 5.0198788e-14 
5802.5 5.0659173e-14 
5804.0 5.0189102e-14 
5805.5 5.0527158e-14 
5806.9 5.0540839e-14 
5808.4 5.0580859e-14 
5809.9 5.0267117e-14 
5811.3 5.0061185e-14 
5812.8 4.9754885e-14 
5814.2 4.9942129e-14 
5815.7 5.0604584e-14 
5817.2 5.0621303e-14 
5818.6 5.0455977e-14 
5820.1 5.0317801e-14 
5821.6 5.0414873e-14 
5823.0 5.0333198e-14 
5824.5 5.016709e-14 
5826.0 5.0118117e-14 
5827.4 5.0415954e-14 
5828.9 5.0888343e-14 
5830.3 5.0972308e-14 
5831.8 5.0725114e-14 
5833.3 5.0459829e-14 
5834.7 5.0710155e-14 
5836.2 5.0965436e-14 
5837.7 5.0900513e-14 
5839.1 5.1280597e-14 
5840.6 5.1336358e-14 
5842.1 5.1115351e-14 
5843.5 5.1299676e-14 
5845.0 5.1008751e-14 
5846.4 5.1802149e-14 
5847.9 5.145321e-14 
5849.4 5.1845879e-14 
5850.8 5.1926544e-14 
5852.3 5.1376053e-14 
5853.8 5.1743896e-14 
5855.2 5.1695994e-14 
5856.7 5.1379117e-14 
5858.2 5.096299e-14 
5859.6 5.1122661e-14 
5861.1 5.0652398e-14 
5862.5 5.138236e-14 
5864.0 5.16798e-14 
5865.5 5.176416e-14 
5866.9 5.125782e-14 
5868.4 5.2070952e-14 
5869.9 5.1642273e-14 
5871.3 5.1635395e-14 
5872.8 5.1823808e-14 
5874.3 5.2329325e-14 
5875.7 5.2537169e-14 
5877.2 5.299267e-14 
5878.6 5.242132e-14 
5880.1 5.1821214e-14 
5881.6 5.2492357e-14 
5883.0 4.9575004e-14 
5884.5 4.7316253e-14 
5886.0 4.1417861e-14 
5887.4 3.8674941e-14 
5888.9 3.9359121e-14 
5890.4 4.150121e-14 
5891.8 4.2491662e-14 
5893.3 4.2601712e-14 
5894.7 4.3635558e-14 
5896.2 4.5889105e-14 
5897.7 4.9858427e-14 
5899.1 5.1576073e-14 
5900.6 5.1872175e-14 
5902.1 5.1462685e-14 
5903.5 5.1738336e-14 
5905.0 5.1761126e-14 
5906.4 5.1962888e-14 
5907.9 5.1797048e-14 
5909.4 5.1449504e-14 
5910.8 5.1085101e-14 
5912.3 5.1049359e-14 
5913.8 5.1343605e-14 
5915.2 5.2027581e-14 
5916.7 5.1852233e-14 
5918.2 5.1571414e-14 
5919.6 5.1070961e-14 
5921.1 5.146213e-14 
5922.5 5.189898e-14 
5924.0 5.1599916e-14 
5925.5 5.1492252e-14 
5926.9 5.1921435e-14 
5928.4 5.1542269e-14 
5929.9 5.1672524e-14 
5931.3 5.115818e-14 
5932.8 5.0738112e-14 
5934.3 5.0896985e-14 
5935.7 5.1038608e-14 
5937.2 5.0765983e-14 
5938.6 5.0484921e-14 
5940.1 5.0931505e-14 
5941.6 5.0454346e-14 
5943.0 5.063229e-14 
5944.5 5.0635973e-14 
5946.0 5.0556213e-14 
5947.4 5.0493975e-14 
5948.9 4.9911245e-14 
5950.4 4.9731216e-14 
5951.8 4.9499659e-14 
5953.3 4.9312531e-14 
5954.7 4.985981e-14 
5956.2 4.9788649e-14 
5957.7 4.938096e-14 
5959.1 4.9452922e-14 
5960.6 4.9279606e-14 
5962.1 4.8790822e-14 
5963.5 4.847561e-14 
5965.0 4.8623466e-14 
5966.5 4.8634678e-14 
5967.9 4.8092529e-14 
5969.4 4.7824078e-14 
5970.8 4.8352236e-14 
5972.3 4.8179904e-14 
5973.8 4.8165657e-14 
5975.2 4.7905587e-14 
5976.7 4.7402145e-14 
5978.2 4.7606165e-14 
5979.6 4.6968717e-14 
5981.1 4.7114009e-14 
5982.6 4.6378181e-14 
5984.0 4.6159755e-14 
5985.5 4.6927613e-14 
5986.9 4.6718971e-14 
5988.4 4.601078e-14 
5989.9 4.6500796e-14 
5991.3 4.6641521e-14 
5992.8 4.6141622e-14 
5994.3 4.6195513e-14 
5995.7 4.5983164e-14 
5997.2 4.5981835e-14 
5998.7 4.5623299e-14 
6000.1 4.5563662e-14 
6001.6 4.543861e-14 
6003.0 4.5139015e-14 
6004.5 4.5145716e-14 
6006.0 4.5299483e-14 
6007.4 4.4381374e-14 
6008.9 4.45857e-14 
6010.4 4.4138951e-14 
6011.8 4.4482739e-14 
6013.3 4.4718861e-14 
6014.7 4.4086348e-14 
6016.2 4.3916022e-14 
6017.7 4.3588315e-14 
6019.1 4.3041192e-14 
6020.6 4.3561699e-14 
6022.1 4.3103217e-14 
6023.5 4.2726257e-14 
6025.0 4.3066571e-14 
6026.5 4.3020004e-14 
6027.9 4.2685609e-14 
6029.4 4.2572639e-14 
6030.8 4.3069335e-14 
6032.3 4.1961097e-14 
6033.8 4.1524806e-14 
6035.2 4.113884e-14 
6036.7 4.0517479e-14 
6038.2 4.0941733e-14 
6039.6 4.102565e-14 
6041.1 4.0504748e-14 
6042.6 3.9857633e-14 
6044.0 3.9801757e-14 
6045.5 3.9703762e-14 
6046.9 3.9230867e-14 
6048.4 3.9402334e-14 
6049.9 3.9294641e-14 
6051.3 3.9229192e-14 
6052.8 3.8935705e-14 
6054.3 3.8796043e-14 
6055.7 3.7875459e-14 
6057.2 3.7915137e-14 
6058.7 3.7712198e-14 
6060.1 3.6918076e-14 
6061.6 3.7074545e-14 
6063.0 3.7485339e-14 
6064.5 3.603616e-14 
6066.0 3.631802e-14 
6067.4 3.5920752e-14 
6068.9 3.6107315e-14 
6070.4 3.5026114e-14 
6071.8 3.4992927e-14 
6073.3 3.4635382e-14 
6074.8 3.4327705e-14 
6076.2 3.4630953e-14 
6077.7 3.3907988e-14 
6079.1 3.3437403e-14 
6080.6 3.3257567e-14 
6082.1 3.2851959e-14 
6083.5 3.2931537e-14 
6085.0 3.2497383e-14 
6086.5 3.1800332e-14 
6087.9 3.2222902e-14 
6089.4 3.0952945e-14 
6090.9 3.0716059e-14 
6092.3 3.0704236e-14 
6093.8 2.9735123e-14 
6095.2 2.9689051e-14 
6096.7 2.9383924e-14 
6098.2 2.8922941e-14 
6099.6 2.9231081e-14 
6101.1 2.8597955e-14 
6102.6 2.8956451e-14 
6104.0 2.9118319e-14 
6105.5 2.8795967e-14 
6107.0 2.8761529e-14 
6108.4 2.8403526e-14 
6109.9 2.8672577e-14 
6111.3 2.8532609e-14 
6112.8 2.8351247e-14 
6114.3 2.8095095e-14 
6115.7 2.8116214e-14 
6117.2 2.7794155e-14 
6118.7 2.7639966e-14 
6120.1 2.7669822e-14 
6121.6 2.7733669e-14 
6123.0 2.8023244e-14 
6124.5 2.7844859e-14 
6126.0 2.8000439e-14 
6127.4 2.8101549e-14 
6128.9 2.8382966e-14 
6130.4 2.8042609e-14 
6131.8 2.8397503e-14 
6133.3 2.8607093e-14 
6134.8 2.9056056e-14 
6136.2 2.9283873e-14 
6137.7 2.9305598e-14 
6139.1 2.9445017e-14 
6140.6 2.9427511e-14 
6142.1 3.0072869e-14 
6143.5 2.9833801e-14 
6145.0 3.0137847e-14 
6146.5 3.094605e-14 
6147.9 3.0955809e-14 
6149.4 3.0863305e-14 
6150.9 3.1145491e-14 
6152.3 3.1902549e-14 
6153.8 3.2174341e-14 
6155.2 3.2368089e-14 
6156.7 3.2472924e-14 
6158.2 3.2502093e-14 
6159.6 3.290718e-14 
6161.1 3.3172047e-14 
6162.6 3.3299577e-14 
6164.0 3.3429935e-14 
6165.5 3.3748035e-14 
6167.0 3.3919754e-14 
6168.4 3.3767333e-14 
6169.9 3.4663476e-14 
6171.3 3.4744659e-14 
6172.8 3.5225467e-14 
6174.3 3.51176e-14 
6175.7 3.5116754e-14 
6177.2 3.5683005e-14 
6178.7 3.5803014e-14 
6180.1 3.5659773e-14 
6181.6 3.5646689e-14 
6183.1 3.6471836e-14 
6184.5 3.669414e-14 
6186.0 3.6467605e-14 
