#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457013.04269 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
6732.7 2.7369557e-14 
6734.1 2.7649297e-14 
6735.6 2.7276472e-14 
6737.1 2.7531884e-14 
6738.6 2.7902335e-14 
6740.1 2.7204482e-14 
6741.6 2.6638873e-14 
6743.1 2.6936514e-14 
6744.6 2.670262e-14 
6746.1 2.6608416e-14 
6747.6 2.6350232e-14 
6749.1 2.6665898e-14 
6750.6 2.6423439e-14 
6752.1 2.6781683e-14 
6753.6 2.6664146e-14 
6755.0 2.6930684e-14 
6756.5 2.7263879e-14 
6758.0 2.7110154e-14 
6759.5 2.675278e-14 
6761.0 2.682748e-14 
6762.5 2.6751699e-14 
6764.0 2.6406906e-14 
6765.5 2.5967163e-14 
6767.0 2.5503962e-14 
6768.5 2.5959194e-14 
6770.0 2.6538043e-14 
6771.5 2.6494931e-14 
6773.0 2.6630705e-14 
6774.4 2.6811692e-14 
6775.9 2.6870256e-14 
6777.4 2.6605197e-14 
6778.9 2.6093278e-14 
6780.4 2.6044299e-14 
6781.9 2.5898157e-14 
6783.4 2.5476041e-14 
6784.9 2.5639898e-14 
6786.4 2.5503166e-14 
6787.9 2.5317456e-14 
6789.4 2.6011219e-14 
6790.9 2.5696224e-14 
6792.4 2.6238624e-14 
6793.8 2.5915784e-14 
6795.3 2.5731466e-14 
6796.8 2.5557901e-14 
6798.3 2.5390862e-14 
6799.8 2.478341e-14 
6801.3 2.5128215e-14 
6802.8 2.5094253e-14 
6804.3 2.5136594e-14 
6805.8 2.5552854e-14 
6807.3 2.5761811e-14 
6808.8 2.5302066e-14 
6810.3 2.5465674e-14 
6811.8 2.5184491e-14 
6813.2 2.5429213e-14 
6814.7 2.4992242e-14 
6816.2 2.4941199e-14 
6817.7 2.4620585e-14 
6819.2 2.4762301e-14 
6820.7 2.5148913e-14 
6822.2 2.5181694e-14 
6823.7 2.5139702e-14 
6825.2 2.5402548e-14 
